10	10000610	4
10	10000617	5
10	10000629	4
10	10000654	5
10	10000663	3
10	10000664	4
10	10000686	4
10	10000692	4
10	10000693	4
10	10000694	5
10	10000697	3
10	10000699	4
10	10000700	4
10	10000701	4
10	10000707	5
10	10000708	4
10	10000709	4
11	100008	4
11	1000011	2
11	1000015	5
11	1000024	3
11	1000025	3
11	1000028	5
11	1000029	3
11	1000039	3
11	1000042	3
11	1000052	3
11	1000054	3
11	1000056	4
11	1000057	2
11	1000058	3
11	1000069	3
11	1000070	4
11	1000079	4
11	1000083	5
11	1000086	4
11	1000088	3
11	1000098	2
11	10000107	4
11	10000121	3
11	10000123	3
11	10000125	4
11	10000168	3
11	10000173	5
11	10000176	3
11	10000180	2
11	10000196	5
11	10000208	4
11	10000211	3
11	10000213	4
11	10000222	3
11	10000228	3
11	10000229	4
11	10000237	4
11	10000238	3
11	10000239	4
11	10000258	5
11	10000259	3
11	10000274	3
11	10000286	5
11	10000290	3
11	10000301	4
11	10000317	4
11	10000318	5
11	10000324	1
11	10000332	5
11	10000356	4
11	10000357	5
11	10000365	3
11	10000367	3
11	10000370	3
11	10000372	4
11	10000382	3
11	10000386	3
11	10000393	4
11	10000399	3
11	10000401	3
11	10000405	3
11	10000414	3
11	10000423	5
11	10000427	4
11	10000430	3
11	10000431	2
11	10000433	4
11	10000434	4
11	10000449	3
11	10000451	2
11	10000504	3
11	10000508	4
11	10000526	3
11	10000527	4
11	10000544	4
11	10000549	4
11	10000577	3
11	10000580	5
11	10000603	4
11	10000646	3
11	10000654	3
11	10000659	5
11	10000662	3
11	10000690	4
11	10000692	4
11	10000699	4
11	10000707	5
11	10000715	3
11	10000716	3
11	10000717	2
11	10000718	5
11	10000719	3
11	10000724	3
11	10000727	3
11	10000728	3
11	10000729	4
11	10000731	4
11	10000737	4
11	10000738	3
11	10000742	3
11	10000745	5
11	10000747	3
11	10000748	1
11	10000749	5
11	10000750	5
12	100004	5
12	1000069	5
12	1000088	5
12	1000098	5
12	10000127	4
12	10000133	4
12	10000159	4
12	10000161	5
12	10000168	4
12	10000170	4
12	10000174	5
12	10000195	4
12	10000202	4
12	10000203	3
12	10000215	4
12	10000216	5
12	10000228	4
12	10000238	5
12	10000242	5
12	10000328	4
12	10000392	4
12	10000416	3
12	10000480	4
12	10000591	5
12	10000708	3
13	100001	3
13	100004	5
13	100005	1
13	100007	2
13	100008	4
13	100009	3
13	1000012	5
13	1000013	5
13	1000017	1
13	1000022	4
13	1000023	5
13	1000028	5
13	1000032	4
13	1000033	5
13	1000037	1
13	1000038	3
13	1000039	3
13	1000049	4
13	1000050	5
13	1000051	3
13	1000053	1
13	1000058	4
13	1000060	4
13	1000062	5
13	1000067	1
13	1000068	3
13	1000069	4
13	1000070	3
13	1000078	1
13	1000079	3
13	1000082	2
13	1000083	2
13	1000086	1
13	1000087	5
13	1000089	4
13	1000091	2
13	1000092	3
13	1000095	5
13	1000096	4
13	1000099	4
13	10000110	3
13	10000111	5
13	10000116	5
13	10000117	3
13	10000127	5
13	10000128	1
13	10000132	4
13	10000135	5
13	10000138	1
13	10000141	2
13	10000143	1
13	10000145	2
13	10000152	5
13	10000155	2
13	10000157	3
13	10000158	1
13	10000160	4
13	10000163	3
13	10000164	3
13	10000165	3
13	10000166	5
13	10000170	5
13	10000172	5
13	10000174	4
13	10000175	4
13	10000176	3
13	10000177	5
13	10000179	2
13	10000182	5
13	10000183	4
13	10000184	1
13	10000187	5
13	10000188	4
13	10000191	3
13	10000193	5
13	10000194	5
13	10000197	4
13	10000199	5
13	10000200	3
13	10000202	5
13	10000204	5
13	10000205	2
13	10000209	3
13	10000211	4
13	10000216	3
13	10000218	1
13	10000222	3
13	10000223	5
13	10000224	4
13	10000225	2
13	10000227	5
13	10000228	4
13	10000231	3
13	10000233	4
13	10000234	5
13	10000235	2
13	10000237	5
13	10000239	4
13	10000241	3
13	10000242	2
13	10000260	1
13	10000262	4
13	10000264	4
13	10000274	3
13	10000275	3
13	10000279	5
13	10000280	4
13	10000285	5
13	10000286	3
13	10000288	1
13	10000292	5
13	10000299	3
13	10000306	3
13	10000307	2
13	10000310	4
13	10000311	3
13	10000313	4
13	10000316	5
13	10000321	2
13	10000322	3
13	10000323	3
13	10000326	3
13	10000327	3
13	10000328	3
13	10000329	2
13	10000332	3
13	10000336	2
13	10000339	3
13	10000342	4
13	10000346	4
13	10000347	5
13	10000348	2
13	10000350	2
13	10000355	3
13	10000357	3
13	10000358	3
13	10000362	4
13	10000367	3
13	10000370	1
13	10000371	3
13	10000382	1
13	10000393	3
13	10000394	2
13	10000398	2
13	10000400	4
13	10000401	1
13	10000403	2
13	10000404	5
13	10000406	1
13	10000410	1
13	10000411	2
13	10000413	1
13	10000417	2
13	10000419	3
13	10000424	1
13	10000427	5
13	10000429	5
13	10000430	5
13	10000432	4
13	10000433	4
13	10000435	5
13	10000438	1
13	10000439	1
13	10000441	1
13	10000442	1
13	10000444	4
13	10000445	4
13	10000446	1
13	10000448	1
13	10000453	2
13	10000455	3
13	10000462	5
13	10000463	5
13	10000471	1
13	10000473	4
13	10000474	4
13	10000475	3
13	10000478	4
13	10000484	5
13	10000485	1
13	10000491	4
13	10000492	5
13	10000494	4
13	10000497	5
13	10000504	5
13	10000506	5
13	10000507	1
13	10000510	5
13	10000511	5
13	10000515	2
13	10000518	4
13	10000522	5
13	10000523	4
13	10000525	5
13	10000527	5
13	10000529	4
13	10000531	3
13	10000538	1
13	10000541	1
13	10000547	1
13	10000549	4
13	10000550	4
13	10000551	1
13	10000553	2
13	10000554	2
13	10000558	1
13	10000559	1
13	10000561	1
13	10000563	1
13	10000565	1
13	10000566	5
13	10000568	3
13	10000569	2
13	10000572	2
13	10000573	3
13	10000576	3
13	10000578	3
13	10000585	4
13	10000586	3
13	10000590	2
13	10000602	4
13	10000603	4
13	10000606	4
13	10000613	4
13	10000619	3
13	10000621	4
13	10000629	1
13	10000630	2
13	10000631	3
13	10000635	1
13	10000636	2
13	10000637	2
13	10000638	3
13	10000639	3
13	10000646	4
13	10000647	5
13	10000650	2
13	10000654	5
13	10000655	5
13	10000656	5
13	10000657	4
13	10000661	5
13	10000662	5
13	10000663	5
13	10000667	1
13	10000668	1
13	10000669	1
13	10000670	3
13	10000671	3
13	10000672	1
13	10000674	3
13	10000675	5
13	10000679	4
13	10000684	5
13	10000686	5
13	10000687	1
13	10000688	1
13	10000689	2
13	10000690	3
13	10000691	4
13	10000692	4
13	10000706	1
13	10000709	4
13	10000712	4
13	10000722	3
13	10000732	5
13	10000733	5
13	10000736	4
13	10000737	4
13	10000739	4
13	10000740	1
13	10000746	3
13	10000747	4
13	10000748	4
13	10000749	3
13	10000750	5
13	10000751	5
13	10000754	4
13	10000756	2
13	10000757	3
13	10000758	1
13	10000760	1
13	10000761	4
13	10000762	5
13	10000763	1
13	10000765	2
13	10000767	1
13	10000768	4
13	10000769	3
13	10000770	4
13	10000771	3
13	10000773	1
13	10000774	1
13	10000775	4
13	10000777	1
13	10000778	3
13	10000779	3
13	10000785	3
13	10000789	5
13	10000790	2
13	10000791	5
13	10000792	5
13	10000793	5
13	10000795	2
13	10000796	3
13	10000797	5
13	10000798	2
13	10000799	4
13	10000800	1
13	10000801	3
13	10000803	3
13	10000804	2
13	10000806	5
13	10000810	5
13	10000811	5
13	10000813	1
13	10000815	4
13	10000817	1
13	10000818	3
13	10000819	1
13	10000822	3
13	10000824	3
13	10000825	1
13	10000826	5
13	10000827	3
13	10000829	3
13	10000832	4
13	10000833	2
13	10000834	1
13	10000835	3
13	10000837	4
13	10000838	1
13	10000841	1
13	10000843	5
13	10000845	3
13	10000846	2
13	10000849	1
13	10000850	4
13	10000851	5
13	10000853	1
13	10000855	4
13	10000862	3
13	10000863	4
13	10000865	5
13	10000867	5
13	10000870	3
13	10000871	2
13	10000872	3
13	10000873	1
13	10000879	2
13	10000880	3
13	10000881	2
13	10000882	3
13	10000883	3
13	10000884	2
13	10000886	5
13	10000889	3
13	10000891	1
13	10000893	3
13	10000895	1
13	10000896	5
13	10000897	1
13	10000899	1
13	10000900	5
13	10000902	3
13	10000903	3
13	10000904	1
13	10000905	2
13	10000909	5
13	10000911	2
13	10000914	2
13	10000916	4
13	10000917	4
14	1000012	5
14	1000019	5
14	1000025	2
14	1000032	5
14	1000081	5
14	1000096	4
14	10000124	5
14	10000127	2
14	10000173	4
14	10000186	4
14	10000191	4
14	10000195	5
14	10000210	5
14	10000222	4
14	10000238	5
14	10000240	5
14	10000265	3
14	10000276	4
14	10000288	4
14	10000302	5
14	10000319	1
14	10000382	5
14	10000427	5
14	10000428	4
14	10000430	5
14	10000473	5
14	10000507	4
14	10000523	4
14	10000524	5
14	10000525	5
14	10000588	4
14	10000628	5
14	10000654	4
14	10000663	5
14	10000750	3
14	10000762	3
14	10000820	3
14	10000919	4
14	10000920	4
14	10000921	5
14	10000923	5
15	1000013	1
15	1000014	4
15	1000015	4
15	1000050	5
15	10000111	4
15	10000118	1
15	10000121	3
15	10000125	5
15	10000181	5
15	10000220	4
15	10000225	3
15	10000235	1
15	10000237	3
15	10000243	1
15	10000248	1
15	10000249	1
15	10000251	2
15	10000252	2
15	10000255	5
15	10000257	4
15	10000258	3
15	10000269	5
15	10000275	4
15	10000280	3
15	10000282	3
15	10000283	4
15	10000285	4
15	10000291	3
15	10000292	5
15	10000297	3
15	10000302	4
15	10000303	3
15	10000306	5
15	10000308	5
15	10000310	4
15	10000322	3
15	10000323	1
15	10000328	3
15	10000333	1
15	10000409	3
15	10000455	1
15	10000472	3
15	10000546	2
15	10000676	4
15	10000690	4
15	10000748	3
15	10000823	2
15	10000845	2
15	10000866	4
15	10000879	3
15	10000925	2
15	10000926	1
15	10000927	4
15	10000928	1
15	10000930	2
15	10000931	1
15	10000934	4
15	10000935	3
15	10000936	5
15	10000938	3
16	100001	5
16	100004	5
16	1000011	5
16	1000012	5
16	1000015	5
16	1000033	2
16	1000039	5
16	1000058	4
16	1000066	4
16	1000071	5
16	1000079	5
16	1000087	4
16	1000095	5
16	1000098	5
16	10000100	5
16	10000109	4
16	10000125	3
16	10000127	5
16	10000135	4
16	10000143	5
16	10000152	4
16	10000158	4
16	10000172	5
16	10000180	5
16	10000199	5
16	10000200	5
16	10000202	5
16	10000204	5
16	10000208	5
16	10000216	5
16	10000227	5
16	10000234	5
16	10000237	5
16	10000240	4
16	10000273	5
16	10000282	5
16	10000286	2
16	10000302	5
16	10000321	3
16	10000367	3
16	10000385	5
16	10000404	5
16	10000410	5
16	10000423	5
16	10000427	5
16	10000448	5
16	10000467	5
16	10000469	3
16	10000476	3
16	10000480	5
16	10000498	5
16	10000502	4
16	10000509	2
16	10000510	4
16	10000531	5
16	10000583	4
16	10000591	4
16	10000642	5
16	10000661	4
16	10000684	5
16	10000732	5
16	10000770	3
16	10000939	4
16	10000941	1
16	10000943	3
16	10000945	4
16	10000946	5
16	10000947	4
16	10000948	3
17	100007	4
17	10000100	4
17	10000111	3
17	10000117	3
17	10000126	4
17	10000137	4
17	10000150	5
17	10000221	2
17	10000222	3
17	10000243	1
17	10000269	4
17	10000276	4
17	10000286	3
17	10000294	4
17	10000323	1
17	10000471	2
17	10000475	4
17	10000628	1
17	10000919	4
18	100004	3
18	100006	5
18	100008	5
18	100009	5
18	1000015	4
18	1000022	5
18	1000023	4
18	1000028	3
18	1000032	2
18	1000042	3
18	1000045	5
18	1000048	4
18	1000050	4
18	1000052	5
18	1000056	5
18	1000059	4
18	1000060	4
18	1000061	4
18	1000065	5
18	1000066	3
18	1000072	3
18	1000079	4
18	1000081	3
18	1000083	5
18	1000088	3
18	1000091	3
18	1000094	3
18	1000095	4
18	1000098	5
18	10000100	5
18	10000111	3
18	10000116	5
18	10000125	3
18	10000127	5
18	10000132	5
18	10000133	5
18	10000134	5
18	10000137	5
18	10000142	4
18	10000143	4
18	10000153	4
18	10000157	3
18	10000165	4
18	10000166	4
18	10000168	3
18	10000172	3
18	10000174	4
18	10000175	4
18	10000177	3
18	10000178	3
18	10000187	5
18	10000189	5
18	10000197	4
18	10000198	3
18	10000200	3
18	10000204	3
18	10000208	4
18	10000210	5
18	10000211	5
18	10000212	5
18	10000213	5
18	10000216	4
18	10000221	5
18	10000223	5
18	10000236	3
18	10000238	5
18	10000242	5
18	10000269	5
18	10000283	5
18	10000284	3
18	10000285	5
18	10000287	4
18	10000317	5
18	10000319	4
18	10000357	4
18	10000378	3
18	10000381	4
18	10000382	3
18	10000386	2
18	10000392	3
18	10000402	3
18	10000403	3
18	10000404	4
18	10000411	3
18	10000414	4
18	10000416	5
18	10000418	3
18	10000419	3
18	10000425	3
18	10000427	5
18	10000430	4
18	10000434	3
18	10000435	4
18	10000461	4
18	10000474	4
18	10000476	3
18	10000478	5
18	10000480	4
18	10000482	5
18	10000486	3
18	10000489	4
18	10000492	4
18	10000493	5
18	10000504	5
18	10000510	4
18	10000512	5
18	10000516	5
18	10000517	2
18	10000519	4
18	10000520	4
18	10000524	4
18	10000528	4
18	10000529	5
18	10000549	4
18	10000582	5
18	10000588	4
18	10000603	3
18	10000604	5
18	10000612	4
18	10000613	5
18	10000614	4
18	10000627	3
18	10000631	5
18	10000633	5
18	10000639	4
18	10000649	3
18	10000654	4
18	10000663	4
18	10000702	3
18	10000704	3
18	10000707	3
18	10000708	3
18	10000709	5
18	10000714	4
18	10000716	5
18	10000724	4
18	10000735	4
18	10000736	4
18	10000737	3
18	10000747	3
18	10000753	4
18	10000762	3
18	10000781	3
18	10000805	4
18	10000845	3
18	10000856	5
18	10000949	3
18	10000951	3
18	10000952	2
18	10000956	5
18	10000957	3
18	10000958	5
18	10000959	3
18	10000962	4
18	10000963	5
18	10000967	3
18	10000969	3
18	10000972	3
18	10000973	3
19	100008	5
19	10000202	4
19	10000210	3
19	10000211	4
19	10000268	2
19	10000288	3
19	10000294	3
19	10000319	4
19	10000325	4
19	10000887	4
20	1000015	4
20	1000022	5
20	1000050	3
20	1000082	4
20	1000094	2
20	10000143	3
20	10000148	5
20	10000151	3
20	10000174	4
20	10000181	4
20	10000204	3
20	10000210	4
20	10000243	4
20	10000274	4
20	10000323	4
20	10000357	1
20	10000378	3
20	10000423	2
20	10000496	5
20	10000498	3
20	10000588	4
20	10000633	4
20	10000763	1
20	10000820	2
20	10000866	1
20	10000934	4
21	100001	5
21	100005	2
21	100007	5
21	100009	5
21	1000015	4
21	1000017	4
21	1000050	3
21	1000053	4
21	10000123	4
21	10000127	5
21	10000145	1
21	10000185	5
21	10000200	5
21	10000201	5
21	10000240	4
21	10000243	2
21	10000244	4
21	10000259	2
21	10000260	2
21	10000261	1
21	10000262	4
21	10000263	1
21	10000264	3
21	10000273	4
21	10000281	2
21	10000286	3
21	10000289	3
21	10000300	3
21	10000301	4
21	10000321	3
21	10000322	3
21	10000323	2
21	10000330	4
21	10000358	3
21	10000379	3
21	10000406	1
21	10000408	5
21	10000413	2
21	10000436	4
21	10000437	1
21	10000438	1
21	10000443	4
21	10000444	3
21	10000453	2
21	10000547	2
21	10000551	3
21	10000559	1
21	10000561	1
21	10000563	2
21	10000564	3
21	10000567	2
21	10000573	2
21	10000619	2
21	10000628	3
21	10000635	4
21	10000637	4
21	10000656	5
21	10000669	1
21	10000672	3
21	10000674	2
21	10000675	5
21	10000680	1
21	10000706	2
21	10000748	1
21	10000760	1
21	10000767	1
21	10000769	1
21	10000800	1
21	10000817	3
21	10000853	5
21	10000854	5
21	10000858	1
21	10000872	2
21	10000873	2
21	10000874	2
21	10000876	2
21	10000877	2
21	10000878	2
21	10000925	2
21	10000975	3
21	10000976	1
21	10000978	1
21	10000980	2
21	10000981	2
21	10000983	2
21	10000984	1
21	10000986	1
21	10000987	3
21	10000988	1
21	10000989	3
21	10000990	2
21	10000991	2
21	10000992	2
21	10000993	4
21	10000994	2
22	100002	2
22	100004	5
22	1000017	4
22	1000021	4
22	1000024	5
